nombre_equipo,nit,news_id,participacion,categoria,recomendacion
Goofy_Goobers,800151106,news96172,Sector,regulación,16
Goofy_Goobers,800151106,news37241,Cliente,alianza,17
Goofy_Goobers,800151106,news96151,Sector,reputación,18
Goofy_Goobers,800151106,news98375,Sector,regulación,19
Goofy_Goobers,800151106,news96187,Sector,alianza,20
Goofy_Goobers,800151106,news92123,Sector,regulación,21
Goofy_Goobers,800151106,news37200,Sector,regulación,22
Goofy_Goobers,800151106,news95726,Sector,regulación,23
Goofy_Goobers,800151106,news98367,Sector,alianza,24
Goofy_Goobers,800151106,news98401,Sector,reputación,25
Goofy_Goobers,800151106,news21458,Sector,regulación,26
Goofy_Goobers,800151106,news58508,Sector,regulación,27
Goofy_Goobers,800151106,news29936,Sector,reputación,28
Goofy_Goobers,800151106,news98379,Cliente,regulación,29
Goofy_Goobers,800151106,news98397,Sector,reputación,30
Goofy_Goobers,800151106,news30081,Sector,reputación,31
Goofy_Goobers,800151106,news98395,Sector,regulación,32
Goofy_Goobers,800151106,news96192,Cliente,alianza,33
Goofy_Goobers,800151106,news98398,Sector,regulación,34
Goofy_Goobers,800151106,news96200,Sector,alianza,35
Goofy_Goobers,800151106,news96188,Sector,reputación,36
Goofy_Goobers,800151106,news15607,Sector,reputación,37
Goofy_Goobers,800151106,news98380,Sector,reputación,38
Goofy_Goobers,800151106,news98362,Sector,descartable,39
Goofy_Goobers,800151106,news96158,Sector,descartable,40
Goofy_Goobers,800150443,news96093,Cliente,regulación,1
Goofy_Goobers,800150443,news15561,Cliente,regulación,2
Goofy_Goobers,800150443,news98322,Cliente,alianza,3
Goofy_Goobers,800150443,news15536,Cliente,regulación,4
Goofy_Goobers,800150443,news96136,Cliente,alianza,5
Goofy_Goobers,800150443,news96083,Cliente,regulación,6
Goofy_Goobers,800150443,news26597,Cliente,alianza,7
Goofy_Goobers,800150443,news98344,Sector,alianza,8
Goofy_Goobers,800150443,news96073,Cliente,regulación,9
Goofy_Goobers,800150443,news63504,Sector,macroeconomía,10
Goofy_Goobers,800150443,news98342,Sector,alianza,11
Goofy_Goobers,800150443,news98327,Cliente,alianza,12
Goofy_Goobers,800150443,news98331,Cliente,alianza,13
Goofy_Goobers,800150443,news58041,Cliente,regulación,14
Goofy_Goobers,800150443,news96063,Cliente,regulación,15
Goofy_Goobers,800150443,news96128,Cliente,reputación,16
Goofy_Goobers,800150443,news31141,Cliente,reputación,17
Goofy_Goobers,800150443,news17034,Cliente,alianza,18
Goofy_Goobers,800150443,news35062,Cliente,reputación,19
Goofy_Goobers,800150443,news96105,Sector,reputación,20
Goofy_Goobers,800150443,news37497,Sector,regulación,21
Goofy_Goobers,800150443,news98330,Cliente,reputación,22
Goofy_Goobers,800150443,news96065,Cliente,alianza,23
Goofy_Goobers,800150443,news96111,Cliente,reputación,24
Goofy_Goobers,800150443,news96062,Cliente,reputación,25
Goofy_Goobers,800150443,news47757,Sector,reputación,26
Goofy_Goobers,800150443,news98329,Sector,reputación,27
Goofy_Goobers,800150443,news96088,Cliente,reputación,28
Goofy_Goobers,800150443,news63506,Sector,alianza,29
Goofy_Goobers,800150443,news19331,Sector,reputación,30
Goofy_Goobers,800150443,news24877,Sector,reputación,31
Goofy_Goobers,800150443,news98354,Sector,regulación,32
Goofy_Goobers,800150443,news96069,Cliente,descartable,33
Goofy_Goobers,800150443,news96090,Cliente,descartable,34
Goofy_Goobers,800150443,news96071,Cliente,descartable,35
Goofy_Goobers,800150443,news10106,Cliente,descartable,36
Goofy_Goobers,800150443,news96082,Cliente,descartable,37
Goofy_Goobers,800150280,news24390,Cliente,macroeconomía,1
Goofy_Goobers,800150280,news96943,Sector,macroeconomía,2
Goofy_Goobers,800150280,news26225,Sector,regulación,3
Goofy_Goobers,800150280,news25540,Sector,regulación,4
Goofy_Goobers,800150280,news96862,Sector,macroeconomía,5
Goofy_Goobers,800150280,news24386,Sector,alianza,6
Goofy_Goobers,800150280,news37156,Sector,alianza,7
Goofy_Goobers,800150280,news97000,Sector,regulación,8
Goofy_Goobers,800150280,news14869,Sector,regulación,9
Goofy_Goobers,800150280,news96998,Sector,regulación,10
Goofy_Goobers,800150280,news96983,Sector,regulación,11
Goofy_Goobers,800150280,news96980,Sector,regulación,12
Goofy_Goobers,800150280,news98971,Sector,alianza,13
Goofy_Goobers,800150280,news96966,Sector,alianza,14
Goofy_Goobers,800150280,news98004,Sector,descartable,15
Goofy_Goobers,800149923,news61296,Cliente,alianza,1
Goofy_Goobers,800149923,news60050,Cliente,regulación,2
Goofy_Goobers,800149923,news26403,Cliente,alianza,3
Goofy_Goobers,800149923,news61284,Cliente,alianza,4
Goofy_Goobers,800149923,news44908,Cliente,alianza,5
Goofy_Goobers,800149923,news49554,Cliente,alianza,6
Goofy_Goobers,800149923,news61183,Cliente,alianza,7
Goofy_Goobers,800149923,news51223,Cliente,macroeconomía,8
Goofy_Goobers,800149923,news96924,Cliente,alianza,9
Goofy_Goobers,800149923,news40045,Cliente,regulación,10
Goofy_Goobers,800149923,news22534,Cliente,macroeconomía,11
Goofy_Goobers,800149923,news96925,Cliente,regulación,12
Goofy_Goobers,800149923,news20909,Cliente,regulación,13
Goofy_Goobers,800149923,news61185,Cliente,alianza,14
Goofy_Goobers,800149923,news96923,Cliente,alianza,15
Goofy_Goobers,800149923,news34745,Cliente,alianza,16
Goofy_Goobers,800149923,news61321,Cliente,regulación,17
Goofy_Goobers,800149923,news55993,Cliente,regulación,18
Goofy_Goobers,800149923,news46457,Cliente,regulación,19
Goofy_Goobers,800149923,news15756,Cliente,regulación,20
Goofy_Goobers,800149923,news61211,Cliente,alianza,21
Goofy_Goobers,800149923,news53389,Cliente,regulación,22
Goofy_Goobers,800149923,news34736,Cliente,regulación,23
Goofy_Goobers,800149923,news34744,Cliente,regulación,24
Goofy_Goobers,800149923,news17225,Cliente,macroeconomía,25
Goofy_Goobers,800149923,news61323,Cliente,alianza,26
Goofy_Goobers,800149923,news95826,Cliente,regulación,27
Goofy_Goobers,800149923,news61181,Cliente,regulación,28
Goofy_Goobers,800149923,news61316,Cliente,regulación,29
Goofy_Goobers,800149923,news24558,Cliente,regulación,30
Goofy_Goobers,800149923,news61308,Cliente,alianza,31
Goofy_Goobers,800149923,news87925,Cliente,regulación,32
Goofy_Goobers,800149923,news61334,Cliente,regulación,33
Goofy_Goobers,800149923,news44748,Cliente,regulación,34
Goofy_Goobers,800149923,news39041,Cliente,alianza,35
Goofy_Goobers,800149923,news61186,Cliente,alianza,36
Goofy_Goobers,800149923,news61191,Cliente,alianza,37
Goofy_Goobers,800149923,news96902,Cliente,regulación,38
Goofy_Goobers,800149923,news96908,Cliente,regulación,39
Goofy_Goobers,800149923,news49837,Cliente,macroeconomía,40
Goofy_Goobers,800149923,news61217,Cliente,regulación,41
Goofy_Goobers,800149923,news45564,Cliente,reputación,42
Goofy_Goobers,800149923,news13120,Cliente,regulación,43
Goofy_Goobers,800149923,news61178,Cliente,macroeconomía,44
Goofy_Goobers,800149923,news61180,Cliente,alianza,45
Goofy_Goobers,800149923,news61281,Cliente,regulación,46
Goofy_Goobers,800149923,news86649,Cliente,macroeconomía,47
Goofy_Goobers,800149923,news37379,Cliente,reputación,48
Goofy_Goobers,800149923,news44945,Cliente,regulación,49
Goofy_Goobers,800149923,news61177,Cliente,regulación,50
Goofy_Goobers,800149923,news96907,Cliente,macroeconomía,51
Goofy_Goobers,800149923,news61301,Cliente,alianza,52
Goofy_Goobers,800149923,news61212,Cliente,regulación,53
Goofy_Goobers,800149923,news20670,Cliente,regulación,54
Goofy_Goobers,800149923,news44510,Cliente,regulación,55
Goofy_Goobers,800149923,news34753,Cliente,alianza,56
Goofy_Goobers,800149923,news96901,Cliente,alianza,57
Goofy_Goobers,800149923,news30139,Cliente,macroeconomía,58
Goofy_Goobers,800149923,news26650,Cliente,alianza,59
Goofy_Goobers,800149923,news61278,Cliente,reputación,60
Goofy_Goobers,800149923,news23133,Cliente,alianza,61
Goofy_Goobers,800149923,news12584,Cliente,regulación,62
Goofy_Goobers,800149923,news96914,Cliente,regulación,63
Goofy_Goobers,800149923,news61329,Cliente,regulación,64
Goofy_Goobers,800149923,news56146,Cliente,reputación,65
Goofy_Goobers,800149923,news61184,Cliente,reputación,66
Goofy_Goobers,800149923,news11834,Cliente,regulación,67
Goofy_Goobers,800149923,news29005,Cliente,regulación,68
Goofy_Goobers,800149923,news47874,Cliente,reputación,69
Goofy_Goobers,800149923,news11270,Sector,alianza,70
Goofy_Goobers,800149923,news47671,Cliente,alianza,71
Goofy_Goobers,800149923,news14869,Cliente,regulación,72
Goofy_Goobers,800149923,news13612,Cliente,alianza,73
Goofy_Goobers,800149923,news61197,Cliente,regulación,74
Goofy_Goobers,800149923,news34739,Cliente,alianza,75
Goofy_Goobers,800149923,news34747,Cliente,alianza,76
Goofy_Goobers,800149923,news96903,Cliente,regulación,77
Goofy_Goobers,800149923,news61195,Cliente,reputación,78
Goofy_Goobers,800149923,news55964,Cliente,alianza,79
Goofy_Goobers,800149923,news44775,Cliente,regulación,80
Goofy_Goobers,800149923,news34743,Cliente,regulación,81
Goofy_Goobers,800149923,news49793,Cliente,alianza,82
Goofy_Goobers,800149923,news34722,Cliente,regulación,83
Goofy_Goobers,800149923,news96919,Cliente,regulación,84
Goofy_Goobers,800149923,news29142,Cliente,alianza,85
Goofy_Goobers,800149923,news23597,Sector,alianza,86
Goofy_Goobers,800149923,news96913,Sector,alianza,87
Goofy_Goobers,800149923,news54321,Cliente,reputación,88
Goofy_Goobers,800149923,news61335,Cliente,alianza,89
Goofy_Goobers,800149923,news32384,Cliente,reputación,90
Goofy_Goobers,800149923,news45634,Cliente,reputación,91
Goofy_Goobers,800149923,news47862,Cliente,reputación,92
Goofy_Goobers,800149923,news98971,Cliente,alianza,93
Goofy_Goobers,800149923,news31043,Sector,alianza,94
Goofy_Goobers,800149923,news61338,Cliente,reputación,95
Goofy_Goobers,800149923,news13364,Sector,alianza,96
Goofy_Goobers,800149923,news17461,Sector,regulación,97
Goofy_Goobers,800149923,news13721,Sector,alianza,98
Goofy_Goobers,800149923,news34768,Cliente,reputación,99
Goofy_Goobers,800149923,news22512,Sector,alianza,100
Goofy_Goobers,800149923,news34691,Sector,reputación,101
Goofy_Goobers,800149923,news34769,Cliente,reputación,102
Goofy_Goobers,800149923,news61202,Sector,alianza,103
Goofy_Goobers,800149923,news61268,Cliente,reputación,104
Goofy_Goobers,800149923,news40160,Sector,alianza,105
Goofy_Goobers,800149923,news20931,Cliente,reputación,106
Goofy_Goobers,800149923,news61264,Sector,alianza,107
Goofy_Goobers,800149923,news61325,Cliente,descartable,108
Goofy_Goobers,800149923,news45821,Cliente,descartable,109
Goofy_Goobers,800149923,news10797,Cliente,descartable,110
Goofy_Goobers,800149923,news61167,Cliente,descartable,111
Goofy_Goobers,800149923,news34726,Cliente,descartable,112
Goofy_Goobers,800149923,news34728,Sector,reputación,113
Goofy_Goobers,800149923,news61216,Cliente,descartable,114
Goofy_Goobers,800149923,news45935,Cliente,descartable,115
Goofy_Goobers,800149923,news34749,Cliente,descartable,116
Goofy_Goobers,800149923,news46700,Cliente,descartable,117
Goofy_Goobers,800149923,news51340,Cliente,descartable,118
Goofy_Goobers,800149923,news34680,Cliente,descartable,119
Goofy_Goobers,800149923,news60271,Cliente,descartable,120
Goofy_Goobers,800149923,news26755,Cliente,descartable,121
Goofy_Goobers,800149923,news98004,Cliente,descartable,122
Goofy_Goobers,800149496,news97014,Cliente,regulación,1
Goofy_Goobers,800149496,news97026,Cliente,regulación,2
Goofy_Goobers,800149496,news33087,Cliente,alianza,3
Goofy_Goobers,800149496,news79251,Cliente,regulación,4
Goofy_Goobers,800149496,news90475,Cliente,regulación,5
Goofy_Goobers,800149496,news73651,Cliente,regulación,6
Goofy_Goobers,800149496,news97028,Cliente,regulación,7
Goofy_Goobers,800149496,news97027,Cliente,regulación,8
Goofy_Goobers,800149496,news60928,Cliente,regulación,9
Goofy_Goobers,800149496,news31342,Sector,alianza,10
Goofy_Goobers,800149496,news90483,Cliente,regulación,11
Goofy_Goobers,800149496,news97025,Cliente,regulación,12
Goofy_Goobers,800149496,news97017,Cliente,regulación,13
Goofy_Goobers,800149496,news98986,Sector,regulación,14
Goofy_Goobers,800149496,news97030,Cliente,regulación,15
Goofy_Goobers,800149496,news90479,Cliente,regulación,16
Goofy_Goobers,800149496,news98997,Cliente,alianza,17
Goofy_Goobers,800149496,news97002,Cliente,regulación,18
Goofy_Goobers,800149496,news95692,Cliente,regulación,19
Goofy_Goobers,800149496,news98992,Cliente,regulación,20
Goofy_Goobers,800149496,news28166,Cliente,alianza,21
Goofy_Goobers,800149496,news25716,Cliente,regulación,22
Goofy_Goobers,800149496,news98985,Cliente,alianza,23
Goofy_Goobers,800149496,news97031,Cliente,alianza,24
Goofy_Goobers,800149496,news97007,Sector,reputación,25
Goofy_Goobers,800149496,news98990,Sector,reputación,26
Goofy_Goobers,800149496,news97003,Sector,reputación,27
Goofy_Goobers,800149496,news26959,Cliente,descartable,28
Goofy_Goobers,800149496,news97020,Cliente,descartable,29
Goofy_Goobers,800149496,news97009,Cliente,descartable,30
Goofy_Goobers,800149149,news94608,Cliente,regulación,1
Goofy_Goobers,800149149,news94565,Cliente,regulación,2
Goofy_Goobers,800149149,news58983,Cliente,regulación,3
Goofy_Goobers,800149149,news97631,Cliente,regulación,4
Goofy_Goobers,800149149,news21435,Cliente,regulación,5
Goofy_Goobers,800149149,news94612,Cliente,alianza,6
Goofy_Goobers,800149149,news97634,Cliente,alianza,7
Goofy_Goobers,800149149,news57873,Cliente,regulación,8
Goofy_Goobers,800149149,news38214,Cliente,reputación,9
Goofy_Goobers,800149149,news95291,Sector,reputación,10
Goofy_Goobers,800149149,news94549,Cliente,regulación,11
Goofy_Goobers,800149149,news97625,Sector,regulación,12
Goofy_Goobers,800149149,news36555,Cliente,descartable,13
Goofy_Goobers,800149149,news38230,Cliente,descartable,14
Goofy_Goobers,800149149,news94596,Cliente,descartable,15
Goofy_Goobers,800149149,news47164,Cliente,descartable,16
Goofy_Goobers,800149149,news97630,Cliente,descartable,17
Goofy_Goobers,800149149,news94598,Cliente,descartable,18
Goofy_Goobers,800149149,news97626,Cliente,descartable,19
Goofy_Goobers,800148631,news26393,Cliente,regulación,1
Goofy_Goobers,800148631,news99377,Cliente,regulación,2
Goofy_Goobers,800148631,news68445,Cliente,reputación,3
Goofy_Goobers,800148631,news99386,Cliente,regulación,4
Goofy_Goobers,800148631,news26380,Cliente,regulación,5
Goofy_Goobers,800148631,news40198,Cliente,alianza,6
Goofy_Goobers,800148631,news19244,Cliente,regulación,7
Goofy_Goobers,800148631,news40805,Sector,alianza,8
Goofy_Goobers,800148631,news75965,Cliente,alianza,9
Goofy_Goobers,800148631,news96725,Cliente,regulación,10
Goofy_Goobers,800148631,news75943,Cliente,regulación,11
Goofy_Goobers,800148631,news40819,Cliente,regulación,12
Goofy_Goobers,800148631,news75935,Cliente,regulación,13
Goofy_Goobers,800148631,news76008,Cliente,alianza,14
Goofy_Goobers,800148631,news75981,Cliente,alianza,15
Goofy_Goobers,800148631,news40164,Cliente,reputación,16
Goofy_Goobers,800148631,news40782,Cliente,reputación,17
Goofy_Goobers,800148631,news40792,Cliente,reputación,18
Goofy_Goobers,800148631,news75963,Cliente,alianza,19
Goofy_Goobers,800148631,news62825,Cliente,regulación,20
Goofy_Goobers,800148631,news31233,Cliente,alianza,21
Goofy_Goobers,800148631,news26391,Cliente,alianza,22
Goofy_Goobers,800148631,news26371,Cliente,alianza,23
Goofy_Goobers,800148631,news40219,Cliente,alianza,24
Goofy_Goobers,800148631,news62057,Cliente,alianza,25
Goofy_Goobers,800148631,news75968,Cliente,regulación,26
Goofy_Goobers,800148631,news40803,Sector,reputación,27
Goofy_Goobers,800148631,news75691,Cliente,alianza,28
Goofy_Goobers,800148631,news99397,Cliente,regulación,29
Goofy_Goobers,800148631,news99389,Sector,regulación,30
Goofy_Goobers,800148631,news40212,Cliente,alianza,31
Goofy_Goobers,800148631,news75955,Cliente,regulación,32
Goofy_Goobers,800148631,news75995,Cliente,alianza,33
Goofy_Goobers,800148631,news75954,Cliente,regulación,34
Goofy_Goobers,800148631,news40206,Cliente,alianza,35
Goofy_Goobers,800148631,news99355,Sector,regulación,36
Goofy_Goobers,800148631,news75990,Sector,regulación,37
Goofy_Goobers,800148631,news75944,Sector,reputación,38
Goofy_Goobers,800148631,news26394,Cliente,regulación,39
Goofy_Goobers,800148631,news75999,Cliente,reputación,40
Goofy_Goobers,800148631,news40795,Sector,reputación,41
Goofy_Goobers,800148631,news93923,Cliente,alianza,42
Goofy_Goobers,800148631,news75950,Cliente,reputación,43
Goofy_Goobers,800148631,news96721,Cliente,regulación,44
Goofy_Goobers,800148631,news75933,Cliente,reputación,45
Goofy_Goobers,800148631,news99385,Sector,regulación,46
Goofy_Goobers,800148631,news40799,Sector,alianza,47
Goofy_Goobers,800148631,news99387,Cliente,regulación,48
Goofy_Goobers,800148631,news75984,Cliente,regulación,49
Goofy_Goobers,800148631,news40184,Sector,reputación,50
Goofy_Goobers,800148631,news26395,Cliente,alianza,51
Goofy_Goobers,800148631,news40211,Cliente,alianza,52
Goofy_Goobers,800148631,news40804,Sector,regulación,53
Goofy_Goobers,800148631,news99384,Cliente,reputación,54
Goofy_Goobers,800148631,news40200,Cliente,reputación,55
Goofy_Goobers,800148631,news75937,Cliente,alianza,56
Goofy_Goobers,800148631,news40800,Sector,regulación,57
Goofy_Goobers,800148631,news40172,Sector,reputación,58
Goofy_Goobers,800148631,news40185,Cliente,alianza,59
Goofy_Goobers,800148631,news26368,Sector,alianza,60
Goofy_Goobers,800148631,news15607,Cliente,reputación,61
Goofy_Goobers,800148631,news96738,Cliente,reputación,62
Goofy_Goobers,800148631,news26386,Sector,reputación,63
Goofy_Goobers,800148631,news96740,Sector,reputación,64
Goofy_Goobers,800148631,news40826,Sector,alianza,65
Goofy_Goobers,800148631,news26378,Cliente,reputación,66
Goofy_Goobers,800148631,news40825,Sector,reputación,67
Goofy_Goobers,800148631,news75972,Sector,alianza,68
Goofy_Goobers,800148631,news40817,Sector,reputación,69
Goofy_Goobers,800148631,news40810,Sector,reputación,70
Goofy_Goobers,800148631,news37171,Cliente,descartable,71
Goofy_Goobers,800148631,news40233,Sector,reputación,72
Goofy_Goobers,800148631,news75953,Sector,reputación,73
Goofy_Goobers,800148631,news75958,Cliente,descartable,74
Goofy_Goobers,800148631,news75940,Sector,reputación,75
Goofy_Goobers,800148631,news96741,Cliente,descartable,76
Goofy_Goobers,800148631,news96734,Cliente,descartable,77
Goofy_Goobers,800148631,news96737,Sector,descartable,78
Goofy_Goobers,800148514,news97014,Cliente,regulación,1
Goofy_Goobers,800148514,news97026,Cliente,regulación,2
Goofy_Goobers,800148514,news79251,Cliente,regulación,3
Goofy_Goobers,800148514,news90475,Cliente,regulación,4
Goofy_Goobers,800148514,news73651,Cliente,regulación,5
Goofy_Goobers,800148514,news33087,Cliente,alianza,6
Goofy_Goobers,800148514,news97028,Cliente,regulación,7
Goofy_Goobers,800148514,news60928,Cliente,regulación,8
Goofy_Goobers,800148514,news31342,Cliente,alianza,9
Goofy_Goobers,800148514,news97027,Cliente,regulación,10
Goofy_Goobers,800148514,news90483,Cliente,regulación,11
Goofy_Goobers,800148514,news97025,Cliente,regulación,12
Goofy_Goobers,800148514,news98986,Sector,regulación,13
Goofy_Goobers,800148514,news97017,Cliente,regulación,14
Goofy_Goobers,800148514,news97002,Cliente,regulación,15
Goofy_Goobers,800148514,news98997,Cliente,alianza,16
Goofy_Goobers,800148514,news90479,Cliente,regulación,17
Goofy_Goobers,800148514,news98992,Cliente,regulación,18
Goofy_Goobers,800148514,news95692,Cliente,regulación,19
Goofy_Goobers,800148514,news97030,Cliente,regulación,20
Goofy_Goobers,800148514,news25716,Cliente,regulación,21
Goofy_Goobers,800148514,news28166,Cliente,alianza,22
Goofy_Goobers,800148514,news98990,Cliente,reputación,23
Goofy_Goobers,800148514,news98985,Cliente,alianza,24
Goofy_Goobers,800148514,news97031,Cliente,alianza,25
Goofy_Goobers,800148514,news97007,Cliente,reputación,26
Goofy_Goobers,800148514,news97003,Cliente,reputación,27
Goofy_Goobers,800148514,news26959,Cliente,descartable,28
Goofy_Goobers,800148514,news97020,Cliente,descartable,29
Goofy_Goobers,800148514,news97009,Cliente,descartable,30
Goofy_Goobers,800146425,news58983,Cliente,regulación,1
Goofy_Goobers,800146425,news57873,Cliente,regulación,2
Goofy_Goobers,800146425,news21435,Cliente,regulación,3
Goofy_Goobers,800146425,news97634,Cliente,alianza,4
Goofy_Goobers,800146425,news14869,Cliente,regulación,5
Goofy_Goobers,800146425,news97631,Sector,regulación,6
Goofy_Goobers,800146425,news97625,Cliente,regulación,7
Goofy_Goobers,800146425,news14717,Cliente,alianza,8
Goofy_Goobers,800146425,news30093,Cliente,reputación,9
Goofy_Goobers,800146425,news95291,Sector,reputación,10
Goofy_Goobers,800146425,news97630,Cliente,descartable,11
Goofy_Goobers,800146425,news97626,Cliente,descartable,12
Goofy_Goobers,800145006,news16208,Cliente,regulación,1
Goofy_Goobers,800145006,news51383,Cliente,alianza,2
Goofy_Goobers,800145006,news13692,Cliente,alianza,3
Goofy_Goobers,800145006,news55669,Sector,alianza,4
Goofy_Goobers,800145006,news99250,Sector,regulación,5
Goofy_Goobers,800145006,news89494,Sector,regulación,6
Goofy_Goobers,800145006,news95823,Sector,regulación,7
Goofy_Goobers,800145006,news49823,Sector,regulación,8
Goofy_Goobers,800145006,news31823,Sector,alianza,9
Goofy_Goobers,800145006,news15152,Sector,alianza,10
Goofy_Goobers,800145006,news15143,Sector,regulación,11
Goofy_Goobers,800145006,news45507,Sector,alianza,12
Goofy_Goobers,800145006,news56580,Sector,regulación,13
Goofy_Goobers,800145006,news14933,Sector,regulación,14
Goofy_Goobers,800145006,news15116,Cliente,regulación,15
Goofy_Goobers,800145006,news14856,Sector,regulación,16
Goofy_Goobers,800145006,news60928,Sector,regulación,17
Goofy_Goobers,800145006,news16105,Cliente,regulación,18
Goofy_Goobers,800145006,news95815,Cliente,reputación,19
Goofy_Goobers,800145006,news31158,Sector,regulación,20
Goofy_Goobers,800145006,news95826,Sector,regulación,21
Goofy_Goobers,800145006,news17305,Cliente,alianza,22
Goofy_Goobers,800145006,news89495,Sector,regulación,23
Goofy_Goobers,800145006,news52154,Sector,alianza,24
Goofy_Goobers,800145006,news31020,Sector,regulación,25
Goofy_Goobers,800145006,news59156,Sector,alianza,26
Goofy_Goobers,800145006,news15134,Sector,alianza,27
Goofy_Goobers,800145006,news52024,Sector,regulación,28
Goofy_Goobers,800145006,news18389,Cliente,regulación,29
Goofy_Goobers,800145006,news34441,Sector,regulación,30
Goofy_Goobers,800145006,news89497,Sector,alianza,31
Goofy_Goobers,800145006,news98229,Sector,regulación,32
Goofy_Goobers,800145006,news89482,Sector,alianza,33
Goofy_Goobers,800145006,news38061,Sector,regulación,34
Goofy_Goobers,800145006,news15095,Sector,regulación,35
Goofy_Goobers,800145006,news60371,Sector,regulación,36
Goofy_Goobers,800145006,news15104,Sector,regulación,37
Goofy_Goobers,800145006,news33953,Sector,alianza,38
Goofy_Goobers,800145006,news34934,Cliente,alianza,39
Goofy_Goobers,800145006,news31029,Sector,regulación,40
Goofy_Goobers,800145006,news89492,Sector,regulación,41
Goofy_Goobers,800145006,news13137,Sector,regulación,42
Goofy_Goobers,800145006,news95824,Cliente,regulación,43
Goofy_Goobers,800145006,news99271,Sector,regulación,44
Goofy_Goobers,800145006,news76707,Sector,regulación,45
Goofy_Goobers,800145006,news27254,Sector,alianza,46
Goofy_Goobers,800145006,news89483,Sector,regulación,47
Goofy_Goobers,800145006,news15129,Sector,regulación,48
Goofy_Goobers,800145006,news52459,Sector,alianza,49
Goofy_Goobers,800145006,news13120,Sector,regulación,50
Goofy_Goobers,800145006,news10415,Sector,regulación,51
Goofy_Goobers,800145006,news89502,Sector,regulación,52
Goofy_Goobers,800145006,news83545,Sector,regulación,53
Goofy_Goobers,800145006,news15112,Sector,regulación,54
Goofy_Goobers,800145006,news95851,Sector,regulación,55
Goofy_Goobers,800145006,news99261,Sector,regulación,56
Goofy_Goobers,800145006,news36967,Sector,regulación,57
Goofy_Goobers,800145006,news80919,Sector,regulación,58
Goofy_Goobers,800145006,news95834,Sector,alianza,59
Goofy_Goobers,800145006,news95812,Sector,alianza,60
Goofy_Goobers,800145006,news15096,Sector,regulación,61
Goofy_Goobers,800145006,news70271,Sector,alianza,62
Goofy_Goobers,800145006,news35714,Sector,alianza,63
Goofy_Goobers,800145006,news46877,Sector,regulación,64
Goofy_Goobers,800145006,news45388,Sector,regulación,65
Goofy_Goobers,800145006,news95856,Sector,regulación,66
Goofy_Goobers,800145006,news89509,Sector,alianza,67
Goofy_Goobers,800145006,news15097,Sector,alianza,68
Goofy_Goobers,800145006,news45363,Cliente,alianza,69
Goofy_Goobers,800145006,news95831,Sector,reputación,70
Goofy_Goobers,800145006,news95854,Sector,regulación,71
Goofy_Goobers,800145006,news89478,Sector,regulación,72
Goofy_Goobers,800145006,news38429,Sector,alianza,73
Goofy_Goobers,800145006,news38092,Sector,alianza,74
Goofy_Goobers,800145006,news20060,Sector,alianza,75
Goofy_Goobers,800145006,news89487,Sector,regulación,76
Goofy_Goobers,800145006,news70786,Sector,alianza,77
Goofy_Goobers,800145006,news89481,Sector,alianza,78
Goofy_Goobers,800145006,news89490,Sector,regulación,79
Goofy_Goobers,800145006,news15101,Sector,regulación,80
Goofy_Goobers,800145006,news89489,Sector,regulación,81
Goofy_Goobers,800145006,news15141,Sector,regulación,82
Goofy_Goobers,800145006,news99245,Sector,regulación,83
Goofy_Goobers,800145006,news15098,Sector,regulación,84
Goofy_Goobers,800145006,news95832,Sector,regulación,85
Goofy_Goobers,800145006,news55177,Sector,alianza,86
Goofy_Goobers,800145006,news65013,Sector,regulación,87
Goofy_Goobers,800145006,news73065,Sector,regulación,88
Goofy_Goobers,800145006,news31030,Sector,alianza,89
Goofy_Goobers,800145006,news99257,Sector,regulación,90
Goofy_Goobers,800145006,news99254,Sector,reputación,91
Goofy_Goobers,800145006,news13208,Sector,regulación,92
Goofy_Goobers,800145006,news15111,Sector,alianza,93
Goofy_Goobers,800145006,news15103,Sector,alianza,94
Goofy_Goobers,800145006,news55581,Sector,alianza,95
Goofy_Goobers,800145006,news15163,Sector,alianza,96
Goofy_Goobers,800145006,news99267,Sector,regulación,97
Goofy_Goobers,800145006,news25657,Sector,reputación,98
Goofy_Goobers,800145006,news52695,Sector,reputación,99
Goofy_Goobers,800145006,news75333,Sector,reputación,100
Goofy_Goobers,800145006,news15100,Sector,reputación,101
Goofy_Goobers,800145006,news15105,Sector,reputación,102
Goofy_Goobers,800145006,news89513,Sector,descartable,103
Goofy_Goobers,800145006,news89501,Sector,descartable,104
Goofy_Goobers,800145006,news15145,Sector,descartable,105
Goofy_Goobers,800144467,news10549,Sector,regulación,1
Goofy_Goobers,800144467,news96943,Sector,macroeconomía,2
Goofy_Goobers,800144467,news24390,Cliente,macroeconomía,3
Goofy_Goobers,800144467,news31699,Sector,regulación,4
Goofy_Goobers,800144467,news59356,Sector,alianza,5
Goofy_Goobers,800144467,news10562,Sector,regulación,6
Goofy_Goobers,800144467,news33510,Sector,regulación,7
Goofy_Goobers,800144467,news10552,Sector,regulación,8
Goofy_Goobers,800144467,news24386,Sector,alianza,9
Goofy_Goobers,800144467,news96862,Sector,macroeconomía,10
Goofy_Goobers,800144467,news56474,Sector,macroeconomía,11
Goofy_Goobers,800144467,news39401,Sector,regulación,12
Goofy_Goobers,800144467,news97000,Sector,regulación,13
Goofy_Goobers,800144467,news37156,Sector,alianza,14
